99.0746	17.3673	1.03118	-1.32274	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9976	16.98	0.866651	0.231721	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.992	0.866146	0.237028	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5428	1.37096	-0.894004	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5358	1.13368	-0.928296	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.385	16.3922	1.35059	0.383216	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.3752	0.995114	0.328108	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.007	15.365	0.428443	-1.91248	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.369	1.02193	-1.84773	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.113	15.2555	1.14324	1.04086	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.057	15.2489	1.02802	1.02675	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.536	14.4571	1.82605	-1.98286	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4468	1.52471	-2.01754	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0341	1.30678	0.647461	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.028	1.26462	0.643574	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.084	13.6692	1.31186	-1.02232	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6744	1.5392	-0.996337	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.536	13.5636	1.31924	0.472027	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5613	1.35173	0.476234	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.594	1.68057	-1.91786	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.6004	1.84888	-1.90372	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4721	1.7499	1.04518	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4695	1.67076	1.03642	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.798	12.5588	2.10167	-0.530773	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.787	12.5578	1.95222	-0.54676	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1028	1.85511	-0.395915	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.748	12.1095	2.08621	-0.373169	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.951	11.9986	2.31923	0.0660752	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9956	2.17456	0.052359	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.7	12.2898	1.41802	0.443277	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.3007	1.93382	0.496179	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.558	12.8291	3.50429	0.572277	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8075	2.58786	0.470296	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.907	12.779	0.56989	-0.387967	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8101	2.05851	-0.243237	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.846	13.3204	3.19757	1.02513	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.706	13.3074	2.62674	0.966373	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.952	13.7015	1.8744	0.00449386	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.071	13.7121	2.29104	0.0465718	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.095	14.5006	1.7953	1.27191	132.092	14.507	132.53	14.458	2.55028	0.74543
132.222	14.5131	2.30972	1.3312	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.067	15.0542	3.321	0.0338229	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0467	2.81013	-0.0241564	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2044	2.3909	1.93328	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.2099	2.6025	1.9591	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.33	17.0181	2.78694	0.0492687	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.346	17.0198	2.85549	0.0574101	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.892	17.984	2.28605	1.55516	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9829	2.51931	1.58719	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.46243	0.913135	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.496	19.1746	2.75172	0.945741	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.77028	1.53121	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4683	2.62683	1.50874	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.688	22.1131	2.31985	1.72916	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.724	22.1158	2.60849	1.77148	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4943	2.76359	1.12063	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.4915	2.68582	1.10835	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8066	2.61366	1.45101	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8037	2.49819	1.43155	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.901	26.0324	3.20847	1.10942	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0293	2.98975	1.06983	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.417	27.423	2.12246	1.58934	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4341	2.39383	1.63745	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.7711	1.89858	1.12536	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.799	28.8052	2.4752	1.23985	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.821	30.2045	3.53557	1.53168	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1802	2.84563	1.40462	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.103	31.3739	2.00172	1.03167	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.19	31.3907	2.45079	1.11931	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.169	32.3416	3.45862	0.864674	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3281	2.93831	0.770549	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.647	33.4596	2.22072	1.35342	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.656	33.4619	2.34228	1.37824	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2066	2.37091	0.32271	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2116	2.46843	0.340692	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.138	35.1367	3.66985	1.34698	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.906	35.0943	2.65179	1.14897	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7573	2.70563	0.340125	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.7351	2.46349	0.287117	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.5113	2.0467	1.09138	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.736	36.5114	2.03695	1.08907	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9462	2.33243	0.00574066	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.011	36.9563	2.45506	0.0251062	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4014	2.47502	0.726137	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.457	37.397	2.25351	0.676287	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5676	2.27532	-0.166594	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5624	2.19218	-0.181151	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.476	37.2801	1.38052	-0.371494	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2975	1.8669	-0.277803	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.985	37.3954	2.94564	0.37745	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.786	37.3544	2.06977	0.214237	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7272	1.82799	0.472345	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.689	37.7191	1.79456	0.464067	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.297	37.2942	1.3892	-1.02897	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3045	1.68247	-0.977599	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.543	36.9911	2.69143	0.155569	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.334	36.9552	1.81343	0.00176131	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.965	36.4613	1.43749	-0.833673	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4574	1.41437	-0.836529	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.995	36.1918	0.752281	0.0984316	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.2019	1.21037	0.181084	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
